20171112,10,33.03,7,51726.5
20171112,11,42.79,7,54140.75
20171112,12,47.65,7,56303.5
20171112,13,48.13,7,55994.5
20171112,14,44.28,7,54146
20171112,15,38.43,7,52465.25
20171112,16,37.8,7,52173.25
20171112,17,40.82,7,53308.5
20171112,18,53.91,7,57063
20171112,19,53.94,7,58268.25
20171112,20,46.54,7,57134.25
20171112,21,39.59,7,54416.5
20171112,22,33.11,7,52682
20171112,23,33.17,7,52508.75
20171112,24,29.73,7,49075.75
20171113,1,31.06,1,46824.5
20171113,2,30.41,1,45190.75
20171113,3,29.64,1,44677.25
20171113,4,29.66,1,45217.25
20171113,5,29.79,1,47072.75
20171113,6,31.68,1,51141.25
20171113,7,42.76,1,59914
20171113,8,54.9,1,66016.5
20171113,9,54.33,1,68324.25
20171113,10,48.15,1,68909.75
20171113,11,45.83,1,69965
20171113,12,46.61,1,70980.25
20171113,13,41.48,1,70290
20171113,14,48.08,1,69760.25
20171113,15,50.81,1,68522.25
20171113,16,54.93,1,67469.75
20171113,17,55.92,1,65949.5
20171113,18,70.08,1,67077.75
20171113,19,62.3,1,67264.5
20171113,20,57.73,1,66088
20171113,21,54.94,1,63246.25
20171113,22,49,1,60821.75
20171113,23,41,1,58319.25
20171113,24,36.55,1,53799.25
20171114,1,37.83,2,50560
20171114,2,36.01,2,48720.75
20171114,3,34.03,2,48003.75
20171114,4,33.54,2,48508
20171114,5,33.9,2,49727.25
20171114,6,34.04,2,53173.75
20171114,7,38.12,2,60945.25
20171114,8,43.52,2,66697.5
20171114,9,49.58,2,68538.5
20171114,10,37.2,2,69066.5
20171114,11,36.56,2,70094.75
20171114,12,36.19,2,70974
20171114,13,36.88,2,70661.75
20171114,14,36.6,2,70092.75
20171114,15,36.86,2,69034.75
20171114,16,40.07,2,68211.25
20171114,17,49.06,2,67888.75
20171114,18,51.71,2,70507.75
20171114,19,52.94,2,70180.75
20171114,20,51.25,2,68449
20171114,21,44.92,2,64518.25
20171114,22,39.44,2,60951.75
20171114,23,37.6,2,58395.5
20171114,24,36.36,2,53731.75
20171115,1,33.5,3,50765.25
20171115,2,34.06,3,48815
20171115,3,33.42,3,48123
20171115,4,35.62,3,48702
20171115,5,33.74,3,50131.25
20171115,6,37,3,53413.25
20171115,7,58.5,3,61263.25
20171115,8,77.4,3,67089
20171115,9,78.01,3,68816.25
20171115,10,68.87,3,69202.75
20171115,11,61.65,3,70113.5
20171115,12,71.76,3,70791.25
20171115,13,64.1,3,70144
20171115,14,70.77,3,69545
20171115,15,72.81,3,68526
20171115,16,79.18,3,67788
20171115,17,89.95,3,67830.75
20171115,18,112.09,3,70559.5
20171115,19,124.29,3,70381.75
20171115,20,86.34,3,68663
20171115,21,76.13,3,64634.25
20171115,22,62.01,3,61228.75
20171115,23,51.91,3,58698
20171115,24,39.03,3,53928.25
20171116,1,37.04,4,51519.25
20171116,2,37.06,4,49547.25
20171116,3,36.13,4,48786
20171116,4,36.59,4,49086.25
20171116,5,37.04,4,50455.75
20171116,6,36.87,4,53684.5
20171116,7,51.61,4,61078.5
20171116,8,61.89,4,67401.25
20171116,9,68.63,4,69046.5
20171116,10,57.02,4,70386.5
20171116,11,55.93,4,71490.75
20171116,12,53.96,4,72639.25
20171116,13,49.01,4,72075.75
20171116,14,49.31,4,71177.75
20171116,15,54,4,70050.5
20171116,16,57.94,4,69124.25
20171116,17,56.16,4,69021.75
20171116,18,56.42,4,71779.5
20171116,19,53.93,4,71275.25
20171116,20,46.3,4,69603.75
20171116,21,37.03,4,65666
20171116,22,38.03,4,62219.25
20171116,23,38.15,4,59563.75
20171116,24,35.07,4,54731.25
20171117,1,33.15,5,50761.25
20171117,2,32.72,5,48783.75
20171117,3,33.16,5,48112.75
20171117,4,34.06,5,48444
20171117,5,34.05,5,49925
20171117,6,36.09,5,53115.75
20171117,7,46.83,5,60717.5
20171117,8,49.99,5,66700.75
20171117,9,53.93,5,68825.25
20171117,10,49.99,5,69284.75
20171117,11,49.97,5,70290.5
20171117,12,49.97,5,70973.5
20171117,13,49.09,5,70128.25
20171117,14,46.55,5,68877.5
20171117,15,42.3,5,67236.75
20171117,16,49.95,5,66121.25
20171117,17,49.9,5,66443.75
20171117,18,49.91,5,69271.25
20171117,19,48.18,5,68868.25
20171117,20,42.97,5,67000
20171117,21,38.35,5,63148.25
20171117,22,39.8,5,59670.5
20171117,23,36.15,5,57257.25
20171117,24,32.41,5,52984.5
20171118,1,27.78,6,50806.75
20171118,2,23.56,6,48488.25
20171118,3,20.04,6,47197.25
20171118,4,17.63,6,46993
20171118,5,13.33,6,47406.75
20171118,6,12.87,6,48124.5
20171118,7,16.12,6,49974.75
20171118,8,19.38,6,53344.75
20171118,9,27.97,6,56571
20171118,10,28.61,6,59729.5
20171118,11,28.08,6,61323.75
20171118,12,14.97,6,62135.25
20171118,13,18.19,6,61748
20171118,14,13.01,6,60001.5
20171118,15,18.46,6,58223.25
20171118,16,24.84,6,58004.25
20171118,17,28.33,6,58846.75
20171118,18,29.77,6,61756
20171118,19,29.7,6,61900.5
20171118,20,24.03,6,60338.75
20171118,21,13.06,6,56719.5
20171118,22,12.69,6,54164.75
20171118,23,11.38,6,53166.25
20171118,24,0.41,6,49288.75
20171119,1,0.37,7,45980
20171119,2,4.33,7,43914
20171119,3,2.91,7,42978.25
20171119,4,2.17,7,42861.25
20171119,5,2.14,7,42933.75
20171119,6,0.03,7,43058.25
20171119,7,-0.03,7,43357
20171119,8,0.04,7,45788.75
20171119,9,5.08,7,49099.75
20171119,10,23.49,7,52579
20171119,11,12.77,7,55060.75
20171119,12,21.94,7,57062.25
20171119,13,12.5,7,56762.5
20171119,14,9.09,7,55284.5
20171119,15,5.09,7,53930.5
20171119,16,9.63,7,53733.75
20171119,17,5.99,7,54705
20171119,18,23.14,7,57980
20171119,19,21.94,7,58911.25
20171119,20,13.3,7,57886.25
20171119,21,12.62,7,55420.25
20171119,22,11.38,7,53629
20171119,23,13.95,7,53354.25
20171119,24,12.21,7,49635.25
20171120,1,12.59,1,47659.75
20171120,2,12.51,1,46009
20171120,3,10.49,1,45479
20171120,4,11,1,45908.25
20171120,5,14.96,1,47664.5
20171120,6,23.81,1,51716
20171120,7,39.94,1,60335.5
20171120,8,41.99,1,66598.25
20171120,9,43.92,1,69065.5
20171120,10,43.91,1,69421.75
20171120,11,43.68,1,70434
20171120,12,43.94,1,71489.75
20171120,13,44.36,1,70792
20171120,14,49.05,1,70155
20171120,15,53.46,1,68850.5
20171120,16,50.99,1,68032.5
20171120,17,59.3,1,66848.5
20171120,18,66.02,1,67735
20171120,19,53.38,1,68015.5
20171120,20,47.93,1,67063.5
20171120,21,43.95,1,64378.25
20171120,22,38.63,1,62074.75
20171120,23,38.76,1,59077
20171120,24,34.97,1,54509
20171121,1,36.03,2,51298.25
20171121,2,35.46,2,49569.25
20171121,3,35.63,2,48794
20171121,4,35.73,2,49237.5
20171121,5,35.42,2,50616.5
20171121,6,37.92,2,54119
20171121,7,46.51,2,62324
20171121,8,67.86,2,68192.5
20171121,9,72.63,2,70072.5
20171121,10,54.99,2,70312.5
20171121,11,54.26,2,71110.75
20171121,12,64.03,2,71808.5
20171121,13,55.27,2,71204.25
20171121,14,64.91,2,70404.25
20171121,15,62.65,2,69328
20171121,16,62.65,2,68626.75
20171121,17,62.65,2,68845
20171121,18,68.05,2,71560.5
20171121,19,57.46,2,71480.5
20171121,20,43.99,2,69847.75
20171121,21,35.42,2,66012.5
20171121,22,32.64,2,62513.5
20171121,23,31.31,2,59800.25
20171121,24,29.69,2,55054.25
20171122,1,27.15,3,52053
20171122,2,15.7,3,50130.25
20171122,3,10.7,3,49306.75
20171122,4,10.96,3,49676.75
20171122,5,10.75,3,51170.75
20171122,6,20.24,3,54444.25
20171122,7,29.92,3,62234.5
20171122,8,37.37,3,68728
20171122,9,35.72,3,71035
20171122,10,32.49,3,71179.75
20171122,11,31.98,3,71796.5
20171122,12,31.8,3,72489.75
20171122,13,31.03,3,71994.5
20171122,14,31.3,3,71416.75
20171122,15,32.56,3,70069.75
20171122,16,41.43,3,69522.75
20171122,17,50.06,3,69928
20171122,18,61.26,3,72482
20171122,19,50.93,3,72137
20171122,20,43.97,3,70650.25
20171122,21,39.99,3,66645
20171122,22,33.7,3,63217.5
20171122,23,29.56,3,60464.75
20171122,24,20.6,3,55585
20171123,1,9.67,4,53219.75
20171123,2,12.76,4,51392.75
20171123,3,9.64,4,50527.75
20171123,4,9.47,4,50824
20171123,5,9.46,4,52047.25
20171123,6,12.77,4,55465
20171123,7,17.1,4,63617.75
20171123,8,32.93,4,69384.5
20171123,9,31.09,4,71151
20171123,10,29.96,4,71773
20171123,11,24.03,4,72540
20171123,12,16.24,4,73112.25
20171123,13,12.75,4,72709
20171123,14,16.63,4,72113.25
20171123,15,26.23,4,70699
20171123,16,30.76,4,70209
20171123,17,31.95,4,70198.5
20171123,18,37.97,4,72490
20171123,19,37.57,4,72005.25
20171123,20,36.98,4,70639.5
20171123,21,33.94,4,67038.75
20171123,22,29.34,4,63470.5
20171123,23,27.41,4,60612.25
20171123,24,24.05,4,55980.5
20171124,1,26.93,5,53364.5
20171124,2,27.75,5,51278.5
20171124,3,28.04,5,50429.5
20171124,4,27.1,5,50742.25
20171124,5,28.22,5,51951.5
20171124,6,35.66,5,55262
20171124,7,49.01,5,63347.75
20171124,8,49.07,5,69143
20171124,9,48,5,70888.75
20171124,10,46.92,5,71336
20171124,11,45.43,5,72166.25
20171124,12,46.5,5,72402.75
20171124,13,39.57,5,71572.75
20171124,14,41.13,5,70590.25
20171124,15,43.13,5,68995.25
20171124,16,44.91,5,67937.25
20171124,17,46.94,5,68470
20171124,18,53.97,5,71740
20171124,19,56.24,5,71122.25
20171124,20,55.97,5,69263.5
20171124,21,48,5,65280.75
20171124,22,47.98,5,61854.25
20171124,23,47.98,5,59542.5
20171124,24,40.99,5,55003.25
20171125,1,39.89,6,51138.75
20171125,2,36.19,6,48868.5
20171125,3,34.49,6,47725
20171125,4,36.2,6,47601.5
20171125,5,38,6,47752.25
20171125,6,35.86,6,48195.25
20171125,7,35.03,6,50241.5
20171125,8,42.37,6,54502.25
20171125,9,49.95,6,58193.5
20171125,10,49.94,6,60750.75
20171125,11,51.97,6,62305
20171125,12,53.51,6,62874
20171125,13,49.96,6,62180
20171125,14,46.98,6,60856.5
20171125,15,38.98,6,59047.25
20171125,16,35.29,6,58834.5
20171125,17,39.56,6,60298.5
20171125,18,44.26,6,63710.5
20171125,19,38.41,6,63645.25
20171125,20,37.93,6,61773.75
20171125,21,36.12,6,58052
20171125,22,32.12,6,55354.25
20171125,23,30.09,6,54374
20171125,24,27.58,6,50554.25
20171126,1,19.21,7,47567
20171126,2,12.59,7,45433.75
20171126,3,11.56,7,44470.75
20171126,4,11.45,7,44312.25
20171126,5,15.74,7,44478
20171126,6,12.85,7,44613.75
20171126,7,11.41,7,45192
20171126,8,9.77,7,48020
20171126,9,19.36,7,51464.25
20171126,10,11.58,7,54584.5
20171126,11,19.95,7,56913
20171126,12,21.6,7,58749.25
20171126,13,11.48,7,58341.25
20171126,14,11.49,7,56694.75
20171126,15,15.75,7,55278.25
20171126,16,15.55,7,55186.5
20171126,17,23.6,7,56854.25
20171126,18,29.17,7,60852.5
20171126,19,29.43,7,61430.25
20171126,20,29.51,7,60150.25
20171126,21,29.07,7,57294.75
20171126,22,29.01,7,55230.75
20171126,23,28.37,7,54735.25
20171126,24,21.94,7,50976.5
20171127,1,11.47,1,49498.75
20171127,2,14.95,1,47859.25
20171127,3,17.06,1,47183.75
20171127,4,13.06,1,47485.25
20171127,5,10.02,1,49078
20171127,6,20.96,1,52754
20171127,7,40.1,1,61636
20171127,8,36.12,1,68190.5
20171127,9,40.06,1,70526.75
20171127,10,36.04,1,71097.5
20171127,11,34.06,1,71898.25
20171127,12,34.73,1,73020
20171127,13,31.1,1,72350.75
20171127,14,32.38,1,71780.5
20171127,15,33.33,1,70386.5
20171127,16,34.82,1,69630
20171127,17,35.7,1,70376.25
20171127,18,40.32,1,73059
20171127,19,36.7,1,72630
20171127,20,35.26,1,70817.25
20171127,21,35.95,1,66727.25
20171127,22,30.93,1,63300.25
20171127,23,30,1,60546.5
20171127,24,15.87,1,55890.25
20171128,1,22.5,2,52137
20171128,2,16.07,2,50259.5
20171128,3,15.46,2,49400
20171128,4,16.29,2,49700.75
20171128,5,22.04,2,50997
20171128,6,24.7,2,54321.25
20171128,7,34.01,2,62488.5
20171128,8,40.13,2,68656
20171128,9,37.78,2,70491
20171128,10,36.39,2,70999.5
20171128,11,35.84,2,71846.5
20171128,12,36.05,2,72487
20171128,13,39.91,2,71948.75
20171128,14,45.07,2,71569
20171128,15,48.59,2,70388.75
20171128,16,52.94,2,69708
20171128,17,51.97,2,70086.25
20171128,18,59.7,2,72557.5
20171128,19,52.98,2,71993.75
20171128,20,51.32,2,70332.75
20171128,21,49.99,2,66414.5
20171128,22,36.59,2,63061.75
20171128,23,36.64,2,60327.5
20171128,24,35.01,2,55760
20171129,1,36.56,3,54649.25
20171129,2,36.79,3,52556.5
20171129,3,35.56,3,51727
20171129,4,35.06,3,52165.25
20171129,5,36.17,3,53611.25
20171129,6,38.97,3,56627.25
20171129,7,57.72,3,64441
20171129,8,84.97,3,70570.5
20171129,9,88.52,3,72376.75
20171129,10,90.1,3,72484.25
20171129,11,88.33,3,72701.75
20171129,12,86,3,73209.5
20171129,13,82.18,3,73014.5
20171129,14,82.4,3,72791
20171129,15,89.21,3,71695.25
20171129,16,90.4,3,71162.25
20171129,17,97.8,3,71763.5
20171129,18,118.49,3,74735.5
20171129,19,110.36,3,74062.5
20171129,20,85.56,3,72669
20171129,21,77.34,3,68612.5
20171129,22,64.27,3,65239
20171129,23,55.57,3,62628.25
20171129,24,47.71,3,58011.75
20171130,1,45.94,4,54066.25
20171130,2,38.2,4,52119.25
20171130,3,36.97,4,51371
20171130,4,36.1,4,51502.5
20171130,5,38.47,4,52770.25
20171130,6,42.72,4,55807.25
20171130,7,53.99,4,62847.5
20171130,8,83.75,4,69743.25
20171130,9,88.16,4,72029.5
20171130,10,85.25,4,72363
20171130,11,86.79,4,73168.25
20171130,12,86.7,4,73559
20171130,13,84.07,4,73010.25
20171130,14,83.34,4,72285.75
20171130,15,82.81,4,70972
20171130,16,84.22,4,70408.25
20171130,17,86.06,4,70869
20171130,18,100.12,4,73652
20171130,19,95.1,4,72916.75
20171130,20,87.24,4,71656.5
20171130,21,68.5,4,67592.25
20171130,22,51.96,4,64029.75
20171130,23,38.45,4,61407.75
20171130,24,36.67,4,56874
20171201,1,35.82,5,53058.25
20171201,2,38.59,5,51074.25
20171201,3,37.18,5,50178.25
20171201,4,37,5,50462.25
20171201,5,37.42,5,51777.5
20171201,6,36.14,5,54763.75
20171201,7,55.97,5,62215.25
20171201,8,81.69,5,68691.25
20171201,9,75.01,5,71022.75
20171201,10,72.89,5,70895.75
20171201,11,70.38,5,71399.75
20171201,12,74.87,5,71922.25
20171201,13,74.91,5,71295.25
20171201,14,73.18,5,70358.5
20171201,15,72.5,5,69019
20171201,16,74.42,5,68273
20171201,17,76.6,5,68941
20171201,18,85.69,5,71260.75
20171201,19,82.57,5,70387
20171201,20,77.38,5,68662.75
20171201,21,61.95,5,64839.75
20171201,22,52.93,5,61362.75
20171201,23,41.58,5,59168
20171201,24,37.94,5,54868.5
20171202,1,39.9,6,52483
20171202,2,39.02,6,50462.5
20171202,3,37.89,6,49222.75
20171202,4,37.82,6,49051.25
20171202,5,34.7,6,49256.25
20171202,6,36.75,6,49806.75
20171202,7,34.07,6,51593.25
20171202,8,37.01,6,55589
20171202,9,46.17,6,59137.75
20171202,10,46.1,6,61674.75
20171202,11,42.33,6,62960.25
20171202,12,44.02,6,63470.25
20171202,13,40,6,62653.75
20171202,14,37.28,6,60939
20171202,15,38.21,6,59492.5
20171202,16,46.13,6,59563.25
20171202,17,47.96,6,61088.75
20171202,18,47.95,6,63868.75
20171202,19,42.99,6,63924
20171202,20,39.37,6,62387.75
20171202,21,36.79,6,58870.25
20171202,22,38.52,6,56294.25
20171202,23,39.92,6,55278.75
20171202,24,35.68,6,51684.5
20171203,1,33.17,7,48967.75
20171203,2,31.93,7,47021
20171203,3,30.43,7,46002.75
20171203,4,28.3,7,45819
20171203,5,30.44,7,46015
20171203,6,29.87,7,46119.5
20171203,7,29.81,7,46746.25
20171203,8,27.72,7,49829.5
20171203,9,29.95,7,53211.5
20171203,10,33.08,7,56086.25
20171203,11,34.85,7,58048.5
20171203,12,36.91,7,59804.25
20171203,13,37,7,59774.5
20171203,14,32.92,7,58218.5
20171203,15,34.06,7,56787
20171203,16,34.29,7,56683.75
20171203,17,36.97,7,58087
20171203,18,39.36,7,61535.25
20171203,19,39,7,62230.75
20171203,20,37.06,7,61022.5
20171203,21,36.03,7,58511.75
20171203,22,33.95,7,56456.25
20171203,23,33.98,7,56012
20171203,24,28.25,7,52254.5
20171204,1,12.05,1,50283
20171204,2,17.69,1,48591.75
20171204,3,15.31,1,47925.75
20171204,4,12.75,1,48327
20171204,5,17.18,1,49912.75
20171204,6,25.05,1,53690.75
20171204,7,33.19,1,62543.75
20171204,8,38.56,1,69353
20171204,9,42.9,1,71839
20171204,10,38.29,1,72297.5
20171204,11,37.06,1,73064.25
20171204,12,38.94,1,74028.25
20171204,13,36.36,1,73501.75
20171204,14,39.45,1,72810.5
20171204,15,43.97,1,71563
20171204,16,46.14,1,70648.75
20171204,17,50.96,1,71227.5
20171204,18,51.04,1,73795
20171204,19,48.85,1,72885
20171204,20,45.6,1,71331.75
20171204,21,42.38,1,67429.75
20171204,22,39.83,1,63975.75
20171204,23,33.53,1,61249.25
20171204,24,30.03,1,56559
20171205,1,28.69,2,53519
20171205,2,28.01,2,51665.5
20171205,3,26.88,2,50725.5
20171205,4,27.93,2,51060.5
20171205,5,28.23,2,52346.5
20171205,6,30.73,2,55757.25
20171205,7,35.39,2,64244
20171205,8,39.69,2,70435.5
20171205,9,40.05,2,72491.75
20171205,10,40.36,2,72762
20171205,11,47.59,2,73396.25
20171205,12,46.78,2,74107.75
20171205,13,44.07,2,73588.5
20171205,14,42.45,2,73204.25
20171205,15,39.97,2,72085.5
20171205,16,39.05,2,71541.5
20171205,17,39.05,2,71907.25
20171205,18,43.96,2,74048.5
20171205,19,40.04,2,73221.75
20171205,20,46.04,2,71611
20171205,21,35.35,2,67857.75
20171205,22,30.03,2,64412
20171205,23,28.06,2,61772.25
20171205,24,13.45,2,57054
20171206,1,14.34,3,54232.75
20171206,2,12.34,3,52239.75
20171206,3,9.71,3,51346.25
20171206,4,12.7,3,51667
20171206,5,14.04,3,53088
20171206,6,13.27,3,56325.5
20171206,7,29.57,3,63982.25
20171206,8,38.24,3,70500.5
20171206,9,37.59,3,72593
20171206,10,39.13,3,72656.75
20171206,11,38.22,3,73276.5
20171206,12,34.6,3,73953.75
20171206,13,34.59,3,73486
20171206,14,36.48,3,72979.25
20171206,15,39.81,3,71833
20171206,16,39,3,71195.25
20171206,17,40.9,3,71818.25
20171206,18,45.69,3,73885.5
20171206,19,41.96,3,73348
20171206,20,39.95,3,71904.75
20171206,21,39.01,3,68171
20171206,22,38.98,3,64614.25
20171206,23,31.97,3,62073.5
20171206,24,27.95,3,57431
20171207,1,30.47,4,55165.75
20171207,2,29.43,4,53175.25
20171207,3,26.57,4,52219
20171207,4,27.36,4,52456.25
20171207,5,30.01,4,53618.75
20171207,6,32.07,4,56737.75
20171207,7,44.72,4,64289.5
20171207,8,51.98,4,70683.75
20171207,9,48.53,4,72987.75
20171207,10,43.85,4,73002.25
20171207,11,38.55,4,73951.5
20171207,12,33.1,4,74541.25
20171207,13,30.04,4,74009.75
20171207,14,31.06,4,73448
20171207,15,32.06,4,72371.75
20171207,16,37.23,4,71753
20171207,17,38.53,4,72349.5
20171207,18,39.73,4,74543.25
20171207,19,37.49,4,73747.25
20171207,20,32.07,4,72096.75
20171207,21,28.06,4,68441.25
20171207,22,27.5,4,64921.75
20171207,23,26.42,4,62421.75
20171207,24,22.61,4,57754
20171208,1,13.45,5,54817.25
20171208,2,12.2,5,52802.25
20171208,3,10.5,5,51799.25
20171208,4,18.93,5,51973.75
20171208,5,24.56,5,53260
20171208,6,23.05,5,56402.5
20171208,7,35.88,5,63778.75
20171208,8,37.7,5,70346.5
20171208,9,46.04,5,73060
20171208,10,43.93,5,73287.5
20171208,11,37.99,5,73966.5
20171208,12,41.51,5,74398.75
20171208,13,34.21,5,73454.5
20171208,14,32.1,5,72096.25
20171208,15,32.17,5,70542
20171208,16,37.98,5,69925.25
20171208,17,41.57,5,70967.75
20171208,18,40.73,5,73187.5
20171208,19,39.96,5,72233.5
20171208,20,38.57,5,70344
20171208,21,32.32,5,66442
20171208,22,28,5,62863.75
20171208,23,23.1,5,60709.75
20171208,24,9.29,5,56398.25
20171209,1,15.03,6,53814.5
20171209,2,12.51,6,51704.75
20171209,3,10.31,6,50456.75
20171209,4,9.26,6,50239
20171209,5,9.12,6,50529
20171209,6,8.92,6,51256
20171209,7,10.06,6,52813.5
20171209,8,12.15,6,56987.5
20171209,9,12.41,6,60746.5
20171209,10,18.07,6,63036.25
20171209,11,18.96,6,64423.75
20171209,12,16.25,6,65131
20171209,13,15.03,6,64425.5
20171209,14,12.39,6,62690.5
20171209,15,12.53,6,60947.25
20171209,16,19.41,6,61006.5
20171209,17,26.51,6,62400
20171209,18,31.67,6,65103.75
20171209,19,28.45,6,65139.25
20171209,20,24.56,6,63571.25
20171209,21,15.8,6,60136.75
20171209,22,13.01,6,57656.5
20171209,23,15.04,6,56611.5
20171209,24,10.16,6,52764.75
20171210,1,14.31,7,50537
20171210,2,10.92,7,48397.75
20171210,3,10.17,7,47061.75
20171210,4,12.09,7,46891.75
20171210,5,15.06,7,47093.25
20171210,6,12.23,7,47275
20171210,7,12.28,7,47720.5
20171210,8,20.68,7,50604.75
20171210,9,27.85,7,54224.25
20171210,10,28.56,7,57450.5
20171210,11,29.15,7,59487
20171210,12,29.57,7,61178.5
20171210,13,29.26,7,61027.25
20171210,14,28.24,7,59375.5
20171210,15,25.07,7,57948.75
20171210,16,9.12,7,57891.5
20171210,17,9.19,7,59568.75
20171210,18,17.42,7,62563.5
20171210,19,15.02,7,63142.75
20171210,20,12.05,7,62013.25
20171210,21,12.27,7,59545.75
20171210,22,12.16,7,57532.75
20171210,23,14.81,7,57278.25
20171210,24,12.13,7,53601.75
20171211,1,15.03,1,51796.25
20171211,2,10.87,1,49907.75
20171211,3,12.59,1,48981.75
20171211,4,11.75,1,49404.5
20171211,5,12.78,1,50956.5
20171211,6,23.22,1,54707
20171211,7,47.95,1,63521.5
20171211,8,62,1,69893.5
20171211,9,63.01,1,72325
20171211,10,60.2,1,72584.5
20171211,11,62.93,1,73508.5
20171211,12,61.95,1,74319.75
20171211,13,64.98,1,73812.25
20171211,14,58.23,1,73109.5
20171211,15,53.84,1,72070.25
20171211,16,51.91,1,71368.5
20171211,17,53.38,1,70917.5
20171211,18,51.87,1,71460
20171211,19,47.4,1,71104.25
20171211,20,39.68,1,70006.25
20171211,21,40.7,1,67430.75
20171211,22,34.43,1,65095.25
20171211,23,31.95,1,62588.5
20171211,24,27.35,1,57975.25
20171212,1,24.52,2,54650.75
20171212,2,22.21,2,52750.75
20171212,3,14.58,2,51859.5
20171212,4,12.31,2,52202.75
20171212,5,14.2,2,53380.25
20171212,6,26.14,2,56316
20171212,7,30.89,2,63728.25
20171212,8,32.32,2,70487.25
20171212,9,35.19,2,72926.25
20171212,10,34.7,2,73075.75
20171212,11,34.75,2,73738.25
20171212,12,35.75,2,74111
20171212,13,36.92,2,73715
20171212,14,39.9,2,73289.75
20171212,15,43.16,2,72373.75
20171212,16,45,2,71961.5
20171212,17,46.09,2,72597.5
20171212,18,50.95,2,74684
20171212,19,46.95,2,73923.5
20171212,20,46.08,2,72435.75
20171212,21,46.1,2,68859.25
20171212,22,40.95,2,65391.5
20171212,23,36.74,2,62816
20171212,24,27.96,2,58161.75
20171213,1,22.55,3,55025.75
20171213,2,20,3,52881.5
20171213,3,15.96,3,51901.5
20171213,4,12.74,3,52176
20171213,5,14.2,3,53432
20171213,6,18.02,3,56535.25
20171213,7,32.93,3,64138.75
20171213,8,34.19,3,70314.5
20171213,9,38.27,3,72506
20171213,10,34.45,3,72746.5
20171213,11,30.97,3,73638
20171213,12,29.83,3,74367.5
20171213,13,29.7,3,74166.75
20171213,14,29.98,3,73848.25
20171213,15,32.44,3,72874.25
20171213,16,32.91,3,72258.5
20171213,17,34.49,3,72843.25
20171213,18,34.46,3,74799.5
20171213,19,33.94,3,73832
20171213,20,32.75,3,72554.25
20171213,21,29.1,3,68686.5
20171213,22,22.62,3,65220.75
20171213,23,20.05,3,62653.5
20171213,24,8.45,3,57863
20171214,1,8.84,4,55456
20171214,2,8.8,4,53374
20171214,3,8.84,4,52515.25
20171214,4,9.01,4,52667
20171214,5,10.79,4,53962.5
20171214,6,14.44,4,56917.25
20171214,7,32.63,4,64260.75
20171214,8,45.94,4,70840
20171214,9,42.14,4,73321.25
20171214,10,33.84,4,73281.25
20171214,11,32.06,4,74006
20171214,12,31.82,4,74382.75
20171214,13,31.54,4,73801
20171214,14,31.46,4,73281.5
20171214,15,32.53,4,72202
20171214,16,36.43,4,71653.5
20171214,17,38.43,4,72418.75
20171214,18,49.94,4,74820.75
20171214,19,51.55,4,74039.25
20171214,20,48.06,4,72491.5
20171214,21,41.9,4,68565.25
20171214,22,39.31,4,64964.5
20171214,23,34.94,4,62501
20171214,24,28.96,4,58093.25
20171215,1,32.01,5,55297
20171215,2,30.93,5,52965.75
20171215,3,29,5,51912.75
20171215,4,28.97,5,52161.5
20171215,5,29.57,5,53392.5
20171215,6,33.17,5,56357.25
20171215,7,46.95,5,63552.75
20171215,8,57.17,5,70106.75
20171215,9,54.31,5,72847
20171215,10,53.93,5,73153.75
20171215,11,52.09,5,73688.5
20171215,12,52.51,5,74048.25
20171215,13,48.49,5,73730.25
20171215,14,47.92,5,72719.25
20171215,15,48.93,5,71119.25
20171215,16,52.94,5,70389.75
20171215,17,60.92,5,71342
20171215,18,74.54,5,73551.75
20171215,19,59.32,5,72451
20171215,20,53.91,5,70565
20171215,21,50.13,5,66402.25
20171215,22,42.23,5,62893
20171215,23,37.04,5,61061.5
20171215,24,33.23,5,56977.25
20171216,1,35.07,6,52811
20171216,2,33.08,6,50486.5
20171216,3,32.96,6,49284
20171216,4,31.96,6,48978
20171216,5,32,6,49181.25
20171216,6,31.76,6,49501
20171216,7,31.58,6,51047
20171216,8,31.39,6,55303.5
20171216,9,34.01,6,58920
20171216,10,41.56,6,61193.75
20171216,11,44.34,6,62219.5
20171216,12,44.03,6,62578.75
20171216,13,41.69,6,62267.5
20171216,14,38.1,6,60219.75
20171216,15,36.48,6,58794.25
20171216,16,40,6,58816.25
20171216,17,46.17,6,60540
20171216,18,48.93,6,63794.5
20171216,19,46.9,6,63773.75
20171216,20,42,6,62136.5
20171216,21,39,6,58734
20171216,22,33.62,6,56143.25
20171216,23,33.01,6,55377.5
20171216,24,29.02,6,51851.75
20171217,1,28.9,7,49486
20171217,2,28.2,7,47374.75
20171217,3,28.2,7,46311.75
20171217,4,27.94,7,45904.75
20171217,5,28.21,7,45939.25
20171217,6,28.38,7,45791.25
20171217,7,28.58,7,45784.75
20171217,8,29.4,7,48649.75
20171217,9,31.38,7,51949.25
20171217,10,34.78,7,55160.25
20171217,11,38.12,7,57234.5
20171217,12,43.64,7,58921.5
20171217,13,41.57,7,58876.5
20171217,14,40.02,7,57035
20171217,15,39.08,7,55680.75
20171217,16,41.5,7,55493.5
20171217,17,45.74,7,57557
20171217,18,46.96,7,61228
20171217,19,45.91,7,61829.25
